title,artist,low,high,source_url
You Could Be Happy,Snow Patrol,A#2,D4,https://singingcarrots.com/artist-range?artist=Snow%20Patrol
You're All I Have,Snow Patrol,C#3,B4,https://singingcarrots.com/artist-range?artist=Snow%20Patrol
You're All That I Have,Snow Patrol,C#3,B4,https://singingcarrots.com/artist-range?artist=Snow%20Patrol
A Cock-Eyed Optimist,South Pacific,B2,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
A Cockeyed Optimist,South Pacific,A2,C4,https://singingcarrots.com/artist-range?artist=South%20Pacific
A Cockeyed Optimist [Excerpt],South Pacific,B2,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
A Wonderful Guy,South Pacific,C#3,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
A Wonderful Guy [Excerpt],South Pacific,B2,C4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Bali Hai,South Pacific,C3,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Bloody Mary,South Pacific,D#3,D#4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Dites-Moi,South Pacific,D3,C4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Honey Bun,South Pacific,A#2,A#3,https://singingcarrots.com/artist-range?artist=South%20Pacific
Honey Bun [Excerpt],South Pacific,A#2,A#3,https://singingcarrots.com/artist-range?artist=South%20Pacific
I'm Gonna Wash That Man Right Outa My Hair,South Pacific,C3,F4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Loneliness of Evening,South Pacific,B2,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
My Girl Back Home,South Pacific,C3,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Some Enchanted Evening [Excerpt],South Pacific,C3,E4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Twin Soliloquies,South Pacific,A2,B3,https://singingcarrots.com/artist-range?artist=South%20Pacific
You've Got To Be Carefully Taught,South Pacific,D3,D4,https://singingcarrots.com/artist-range?artist=South%20Pacific
Younger Than Springtime [Excerpt],South Pacific,E3,G4,https://singingcarrots.com/artist-range?artist=South%20Pacific
All I Do,Stevie Wonder,G#2,B3,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
All in Love is Fair,Stevie Wonder,C3,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Another Star,Stevie Wonder,C3,G#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
As,Stevie Wonder,D#3,G#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Boogie on Reggae Woman,Stevie Wonder,C3,C4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Did I Hear You Say You Love Me,Stevie Wonder,B2,D4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Do I Do,Stevie Wonder,B2,B4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Don't Know Why I Love You,Stevie Wonder,G2,A#3,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Don't You Worry 'Bout a Thing,Stevie Wonder,C3,B4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Fingertips (Part 2),Stevie Wonder,C3,F4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Go Home,Stevie Wonder,F3,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Golden Lady,Stevie Wonder,C#3,D#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Happy Birthday,Stevie Wonder,G2,C#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Have a Talk With God,Stevie Wonder,D#3,D#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Heaven Help Us All,Stevie Wonder,D#3,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Heaven Is Ten Zillion Light Years Away,Stevie Wonder,C3,G#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
I Believe (When I Fall In Love It Will Be Forever),Stevie Wonder,G2,E4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
I Call It Pretty Music But the Old People Call It the Blues,Stevie Wonder,D3,E4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
I Was Made to Love Her,Stevie Wonder,C#3,F4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
I Wish,Stevie Wonder,D#2,A#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
If It's Magic,Stevie Wonder,B2,E4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
If You Really Love Me,Stevie Wonder,F3,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Joy Inside My Tears,Stevie Wonder,A2,D#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Knocks Me Off My Feet,Stevie Wonder,C3,G4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Living for the City,Stevie Wonder,D3,D#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Love's In Need of Love Today,Stevie Wonder,A#2,G4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Master Blaster (Jammin'),Stevie Wonder,G#2,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Never Had a Dream Come True,Stevie Wonder,A#2,E4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Ordinary Pain,Stevie Wonder,C3,F4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Pastime Paradise,Stevie Wonder,C3,G4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Rocket Love,Stevie Wonder,C#3,G4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Send One Your Love,Stevie Wonder,G2,B3,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Sir Duke - Horn Section score,Stevie Wonder,C#3,B4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Sir Duke [Bass Clef],Stevie Wonder,F#2,B3,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Skeletons,Stevie Wonder,D#3,A#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Someday at Christmas,Stevie Wonder,A#2,F4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
Superwoman,Stevie Wonder,A2,A4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
That Girl,Stevie Wonder,A#2,F4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
The Secret Life of Plants,Stevie Wonder,D3,G#4,https://singingcarrots.com/artist-range?artist=Stevie%20Wonder
